Price,Close,Close,Close,Close,Dividends,Dividends,Dividends,Dividends,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-09,9.470709800720215,8.513500213623047,15.435445785522461,20.388097763061523,0.0,0.0,0.0,0.0,9.627117119799603,8.656999588012695,15.584409349957967,20.50914015411032,9.423368753260776,8.45300006866455,15.328972431488415,20.206532733549214,9.619625794487991,8.633500099182129,15.563412072787628,20.28218458868949,0.0,0.0,0.0,0.0,383544000,79572000,89823423,58538600
2010-11-10,9.529133796691895,8.666500091552734,15.387520790100098,20.380529403686523,0.0,0.0,0.0,0.0,9.55130612601331,8.668499946594238,15.390485267457747,20.486441119375655,9.394898872931723,8.470499992370605,15.254861847208087,20.28218157374184,9.487484669857805,8.529500007629395,15.367757923018614,20.43348526153109,0.0,0.0,0.0,0.0,384227200,108806000,100254375,52277300
2010-11-11,9.487784385681152,8.518500328063965,15.246953964233398,20.183835983276367,0.0,0.0,0.0,0.0,9.540219634046176,8.602499961853027,15.312666221827445,20.214095856265057,9.415872342105104,8.470999717712402,15.173336750014714,19.881230038694653,9.43834470570417,8.550000190734863,15.30896015265725,20.183835983276367,0.0,0.0,0.0,0.0,361284000,113834000,90803081,62073100
2010-11-12,9.229503631591797,8.284000396728516,14.903573036193848,19.873661041259766,0.0,0.0,0.0,0.0,9.483290080394497,8.562999725341797,15.239792439274634,20.06278990207966,9.09766739855629,8.2524995803833,14.85218844716047,19.74505335818469,9.468309035773911,8.505999565124512,15.167903391053134,20.024963264152465,0.0,0.0,0.0,0.0,795846800,143212000,136228712,64962200
2010-11-15,9.199841499328613,7.945000171661377,14.71038818359375,19.820709228515625,0.0,0.0,0.0,0.0,9.304712020275685,8.267499923706055,14.921112955306914,20.047663330553846,9.176769856704485,7.927999973297119,14.675309165934756,19.798013241136207,9.242389141562832,8.258000373840332,14.898384665262142,19.919055621281792,0.0,0.0,0.0,0.0,403606000,192972000,139677591,51794600
2010-11-16,9.036540985107422,7.888999938964844,14.42011833190918,19.645633697509766,0.0,0.0,0.0,0.16,9.216618332440383,8.045499801635742,14.770171649436914,19.8207024430324,8.96852461991819,7.838500022888184,14.413448730827527,19.523847627809783,9.160288204516814,7.936999797821045,14.643441661617244,19.8207024430324,0.0,0.0,0.0,0.0,657650000,131428000,132791878,65339200
2010-11-17,9.003887176513672,7.917500019073486,14.41592025756836,19.462953567504883,0.0,0.0,0.0,0.0,9.108457700223235,8.042499542236328,14.562908776782436,19.721749314933156,8.921788230031641,7.877500057220459,14.362064952077455,19.447729946643364,9.024860968632256,7.892000198364258,14.451740869909361,19.714137504502396,0.0,0.0,0.0,0.0,479449600,90498000,98066204,58299700
2010-11-18,9.241488456726074,8.208499908447266,14.73731517791748,19.668479919433594,0.0,0.0,0.0,0.0,9.278642628915113,8.25,14.821802780431591,19.85115912419488,9.129427466510846,8.036999702453613,14.539684620382372,19.493412529679684,9.144707746900757,8.036999702453613,14.550555001019104,19.569527776142937,0.0,0.0,0.0,0.0,494491200,124506000,103988318,59514000
2010-11-19,9.19054889678955,8.241000175476074,14.595762252807617,19.554298400878906,0.0,0.0,0.0,0.0,9.240587038736884,8.249500274658203,14.770170749719734,19.660860868150838,9.145904216864395,8.142000198364258,14.5836574620201,19.48579354283131,9.227703057288563,8.197500228881836,14.748184053066996,19.638025431533396,0.0,0.0,0.0,0.0,384843200,89296000,92244464,52423200
2010-11-22,9.38921070098877,8.519499778747559,14.605396270751953,19.58474349975586,0.0,0.0,0.0,0.0,9.38921070098877,8.529999732971191,14.660239098148315,19.592355311690334,9.164787786349093,8.25,14.396155640919776,19.364006760874826,9.189057183447659,8.255000114440918,14.512756832563685,19.523850456084745,0.0,0.0,0.0,0.0,393075200,122850000,87791837,53350500
2010-11-23,9.250475883483887,8.40999984741211,14.402578353881836,19.120441436767578,0.0,0.0,0.0,0.0,9.340965410516025,8.440500259399414,14.550802221387274,19.485799829696877,9.185456688407582,8.230999946594238,14.283753323658269,19.097605992782547,9.30201262069163,8.430500030517578,14.501394580854974,19.462964385711846,0.0,0.0,0.0,0.0,519447600,129306000,86828238,69742500
2010-11-24,9.432353973388672,8.862500190734863,14.69803524017334,19.31072425842285,0.0,0.0,0.0,0.0,9.45033218812819,8.894499778747559,14.738303508522728,19.379227657715987,9.340967515474425,8.576499938964844,14.502380699988889,19.15087912192664,9.34845723813471,8.576499938964844,14.50880436422888,19.181326367660997,0.0,0.0,0.0,0.0,413725200,200850000,96215292,56825900
2010-11-26,9.438344955444336,8.859999656677246,14.575257301330566,19.219388961791992,0.0,0.0,0.0,0.0,9.519245306521933,8.918999671936035,14.648875463831066,19.34117507273222,9.376621363187345,8.807999610900879,14.501146320529934,19.158495906321882,9.400591511614685,8.868000030517578,14.58662144539544,19.188941708154456,0.0,0.0,0.0,0.0,237585600,85432000,52640573,21356500
2010-11-29,9.494377136230469,8.974499702453613,14.380343437194824,19.265056610107422,0.0,0.0,0.0,0.0,9.512653786814584,9.092000007629395,14.570315893668287,19.34878509806811,9.329880080086713,8.878499984741211,14.326982853362338,18.975814986305224,9.453327281357263,8.999500274658203,14.554751917096286,19.1737177612456,0.0,0.0,0.0,0.0,445785200,193900000,114816754,56603600
2010-11-30,9.32298755645752,8.770000457763672,13.72816276550293,19.226999282836914,0.0,0.0,0.0,0.0,9.419168987072542,8.885000228881836,14.187901687453982,19.386842996612327,9.3145977244821,8.744999885559082,13.668873225932469,19.02909650496866,9.394598764858815,8.84749984741211,14.187901687453982,19.067154117256656,0.0,0.0,0.0,0.0,501858000,135244000,285763111,75282100
2010-12-01,9.48029613494873,8.827500343322754,13.941605567932129,19.820707321166992,0.0,0.0,0.0,0.0,9.520745922469123,8.965999603271484,14.119967980924866,19.980551032561166,9.438347762650553,8.800000190734863,13.893433281859213,19.455347570342777,9.4464375601349,8.958000183105469,13.908255669252199,19.462959383047952,0.0,0.0,0.0,0.0,461750800,115402000,150726852,74123500
2010-12-02,9.532729148864746,8.826499938964844,14.126142501831055,20.467697143554688,0.0,0.0,0.0,0.0,9.558197083085561,8.8725004196167,14.163445348976316,20.536202011827456,9.435049127836562,8.696000099182129,13.966308560926208,19.942495089203405,9.51415166261948,8.843000411987305,14.048078566107243,19.972940890766328,0.0,0.0,0.0,0.0,462837200,110752000,102298006,91759200
2010-12-03,9.511456489562988,8.784000396728516,14.155292510986328,20.566638946533203,0.0,0.0,0.0,0.0,9.547711355697938,8.819999694824219,14.241261397882008,20.597084732820914,9.478497229404464,8.702500343322754,14.031772951570598,20.383959873394264,9.498572502420863,8.774999618530273,14.067593557587571,20.406793850158994,0.0,0.0,0.0,0.0,342092800,98150000,105642495,52622000
2010-12-06,9.592655181884766,8.90250015258789,14.287705421447754,20.429636001586914,0.0,0.0,0.0,0.0,9.657974416731467,8.921500205993652,14.377628210995855,20.53619846636716,9.54081840550034,8.729999542236328,14.244473620327401,20.368742957168962,9.547410416376295,8.776000022888184,14.34230042112532,20.4981408580327,0.0,0.0,0.0,0.0,448481600,113084000,84065923,36264200
2010-12-07,9.53453254699707,8.838500022888184,14.50460433959961,20.452470779418945,0.0,0.0,0.0,0.0,9.707717961410756,9.07349967956543,14.649369003614618,20.65037207855443,9.531836213594865,8.828499794006348,14.476441807881603,20.43724715585325,9.702026057605627,9.024999618530273,14.60663096888238,20.612314471444833,0.0,0.0,0.0,0.0,391454000,101542000,122144116,57860500
2010-12-08,9.618425369262695,8.814499855041504,14.58859634399414,20.726486206054688,0.0,0.0,0.0,0.0,9.61872540626404,8.907999992370605,14.637510211920064,20.734098016905264,9.5015701583738,8.760000228881836,14.419375227709168,20.399185598502303,9.5770762699841,8.874500274658203,14.623923184036482,20.42202103105403,0.0,0.0,0.0,0.0,321935600,74538000,70539412,41666800
2010-12-09,9.58096981048584,8.742500305175781,14.612314224243164,20.612316131591797,0.0,0.0,0.0,0.0,9.663067916703609,8.905500411987305,14.713105505277804,20.81021889847132,9.558796680989563,8.6899995803833,14.550554911868966,20.559034896625153,9.651982552103206,8.888500213623047,14.671110005262836,20.764549475900587,0.0,0.0,0.0,0.0,294151200,91110000,75036204,47148300
2010-12-10,9.604940414428711,8.781000137329102,14.629853248596191,20.810216903686523,0.0,0.0,0.0,0.0,9.619622222441421,8.797499656677246,14.67382569451545,20.855886321879566,9.546212382279338,8.668000221252441,14.582421615490691,20.63514959077601,9.577673856648593,8.744000434875488,14.652827472927443,20.69604263230161,0.0,0.0,0.0,0.0,262511200,71310000,68443585,37625800
2010-12-13,9.638201713562012,8.712499618530273,14.6893892288208,20.741714477539062,0.0,0.0,0.0,0.0,9.739777451796524,8.897000312805176,14.896406961384875,20.893947825068608,9.618127235622728,8.68649959564209,14.676295964509327,20.680821428888205,9.719102899785717,8.816499710083008,14.751148535290996,20.756938102652978,0.0,0.0,0.0,0.0,439815600,84050000,96299607,47943900
2010-12-14,9.596853256225586,8.696999549865723,14.696553230285645,21.023344039916992,0.0,0.0,0.0,0.0,9.664270376935114,8.788000106811523,14.780052353528594,21.122294691569927,9.558200485649907,8.654500007629395,14.636523041800166,20.749324617178587,9.640000181475735,8.71399974822998,14.750407582447256,20.787382225090173,0.0,0.0,0.0,0.0,351008000,73706000,65978380,64070500
2010-12-15,9.59895133972168,8.778499603271484,14.582669258117676,21.19841194152832,0.0,0.0,0.0,0.0,9.67805310441573,8.949999809265137,14.73459824287798,21.30497440805183,9.563894212104884,8.679499626159668,14.554259842375313,20.954839759871884,9.588163608033318,8.685999870300293,14.67901476788788,20.954839759871884,0.0,0.0,0.0,0.0,417312000,116210000,87033003,69634200
2010-12-16,9.625616073608398,8.902000427246094,14.617502212524414,21.304977416992188,0.0,0.0,0.0,0.0,9.666365896516965,8.914999961853027,14.668393038325005,21.304977416992188,9.591159026360547,8.751999855041504,14.527580362300304,21.053793387708225,9.620821882666377,8.779000282287598,14.645665693637904,21.12991006817714,0.0,0.0,0.0,0.0,322030800,82430000,64115423,57680200
2010-12-17,9.606440544128418,8.878999710083008,14.595020294189453,21.236465454101562,0.0,0.0,0.0,0.0,9.641796903825236,8.9375,14.63849992217819,21.381086953490243,9.595054340126485,8.85099983215332,14.517697007631146,21.12229119744921,9.637002712666527,8.920499801635742,14.599960774043806,21.251689075469727,0.0,0.0,0.0,0.0,386929200,90146000,123946848,87456500
2010-12-20,9.654379844665527,9.16450023651123,14.700258255004883,21.1679744720459,0.0,0.0,0.0,0.0,9.68554208393432,9.199000358581543,14.769923466578227,21.304984250474252,9.535127552473478,8.902000427246094,14.542154386813507,21.06902377196175,9.636102392836003,8.963500022888184,14.690130413210483,21.27453843960428,0.0,0.0,0.0,0.0,385610400,174706000,79227857,52811000
2010-12-21,9.714006423950195,9.237500190734863,14.898137092590332,21.36587142944336,0.0,0.0,0.0,0.0,9.719699125325205,9.282500267028809,14.938899126779676,21.41915267262023,9.649586487026951,9.130000114440918,14.763253380866901,21.12991101602938,9.678050794000574,9.194000244140625,14.78697014422126,21.19841588634392,0.0,0.0,0.0,0.0,256354000,102220000,75461793,38153000
2010-12-22,9.742772102355957,9.23799991607666,14.957921028137207,21.457210540771484,0.0,0.0,0.0,0.0,9.759551772010091,9.272500038146973,14.995223876575443,21.617054261365073,9.694531752248352,9.205499649047852,14.90332508011616,21.297365368372983,9.71880194580588,9.25,14.92111288985551,21.320200807802745,0.0,0.0,0.0,0.0,265921600,51562000,48481040,42252300
2010-12-23,9.696029663085938,9.129500389099121,14.92679214477539,21.540935516357422,0.0,0.0,0.0,0.0,9.742472188216516,9.24899959564209,14.970517706589206,21.556159141184263,9.68314567483218,9.094499588012695,14.872444031601535,21.282139701520215,9.737978034206618,9.217000007629395,14.954214029363772,21.289751513933634,0.0,0.0,0.0,0.0,223157200,67164000,44598542,24902500
2010-12-27,9.728385925292969,9.107000350952148,14.881091117858887,21.36587142944336,0.0,0.0,0.0,0.0,9.751158325675146,9.156999588012695,14.915675422120264,21.46482355403325,9.633703081893824,9.022500038146973,14.809943668886627,21.22124987524544,9.673554382513439,9.095000267028809,14.889983603071983,21.403930497287547,0.0,0.0,0.0,0.0,249816000,44988000,48505130,21652800
2010-12-28,9.752060890197754,9.054499626159668,14.795616149902344,21.32019805908203,0.0,0.0,0.0,0.0,9.787716486756167,9.138500213623047,14.91790036397723,21.44198415006291,9.739776175415466,9.052499771118164,14.773135688322142,21.282138998272554,9.76524411577205,9.104999542236328,14.872939440816827,21.289750810434448,0.0,0.0,0.0,0.0,175924000,39500000,42751645,23042200
2010-12-29,9.746668815612793,9.168499946594238,14.847000122070312,21.28975486755371,0.0,0.0,0.0,0.0,9.781425906337656,9.217499732971191,14.881832255492087,21.40393061993552,9.740975312756088,9.020500183105469,14.795615536368839,21.221249996846623,9.774533855521515,9.09000015258789,14.871704413526333,21.266920878521347,0.0,0.0,0.0,0.0,163139200,62402000,40920808,19502500
2010-12-30,9.697822570800781,9.137499809265137,14.794134140014648,21.19841194152832,0.0,0.0,0.0,0.0,9.753253375864237,9.227499961853027,14.85515185712549,21.312586220204185,9.67954512693719,9.137499809265137,14.757818822369751,21.145130708266567,9.752354865556986,9.196000099182129,14.77288809006617,21.251693174790077,0.0,0.0,0.0,0.0,157494400,39224000,39728356,20786100
2010-12-31,9.664868354797363,9.0,14.673331260681152,21.244081497192383,0.0,0.0,0.0,0.0,9.692434153308161,9.114999771118164,14.783263789325137,21.251693309392948,9.627414137170817,8.975500106811523,14.625404919645653,21.030955110990753,9.676553795462913,9.097999572753906,14.741761112251824,21.1603530147909,0.0,0.0,0.0,0.0,193508000,69038000,61802787,24752000
2011-01-03,9.874908447265625,9.211000442504883,14.929758071899414,21.297361373901367,0.0,0.0,0.0,0.0,9.895582995748757,9.300000190734863,14.960390372581314,21.44959470460417,9.733183777334855,9.060500144958496,14.735338877690673,21.25169195541238,9.757153932056454,9.068499565124512,14.735338877690673,21.350642604105957,0.0,0.0,0.0,0.0,445138400,106628000,94962614,53443800
2011-01-04,9.926440238952637,9.250499725341797,14.87466812133789,21.38109588623047,0.0,0.0,0.0,0.0,9.96269508985069,9.385000228881836,14.97496563510489,21.441988945339002,9.832355888502372,9.189000129699707,14.825260483747785,21.198416708904865,9.960897269137694,9.307499885559082,14.961132669506176,21.266921581877597,0.0,0.0,0.0,0.0,309080800,100636000,73253547,54405600
2011-01-05,10.007644653320312,9.371000289916992,15.04636001586914,21.312593460083008,0.0,0.0,0.0,0.0,10.017832309774677,9.3725004196167,15.077486078422593,21.32020527482109,9.872811224171958,9.203499794006348,14.8235314228533,21.13752607652272,9.874309808993997,9.204999923706055,14.824025187049886,21.236476764507383,0.0,0.0,0.0,0.0,255519600,68376000,101671667,58998700
2011-01-06,9.999554634094238,9.293000221252441,15.155797004699707,21.93674087524414,0.0,0.0,0.0,0.0,10.045097846334077,9.370499610900879,15.27758744456426,21.959576312301415,9.974685169457526,9.262499809265137,15.070568763367907,21.206024311068383,10.029217489415199,9.324999809265137,15.086131794761574,21.343034029802528,0.0,0.0,0.0,0.0,300428800,63594000,82620526,88026300
2011-01-07,10.071163177490234,9.274499893188477,15.228425979614258,21.769285202026367,0.0,0.0,0.0,0.0,10.078054424856667,9.422499656677246,15.273140963589194,21.875847670582875,9.944718829550885,9.187000274658203,15.072545943458277,21.502877578830354,10.007341729832245,9.394000053405762,15.215333660837878,21.799730999411906,0.0,0.0,0.0,0.0,311931200,104434000,84363033,73762000
2011-01-10,10.260830879211426,9.234000205993652,15.17333698272705,21.480037689208984,0.0,0.0,0.0,0.0,10.284201757466935,9.26449966430664,15.20248798870938,21.6170473785542,10.10262659546134,9.125499725341797,15.033760626677319,21.34302945166822,10.152364720992107,9.251999855041504,15.187912485718217,21.510484932087678,0.0,0.0,0.0,0.0,448560000,67518000,63404769,57573600
2011-01-11,10.23656177520752,9.217000007629395,15.217804908752441,21.39631462097168,0.0,0.0,0.0,0.0,10.336038029037718,9.300000190734863,15.286728529963531,21.50287708709126,10.171541765817098,9.160499572753906,15.180502062034806,21.350643748230674,10.33364173385376,9.270999908447266,15.2598013533353,21.46481947827847,0.0,0.0,0.0,0.0,444108000,56284000,57787794,50298900
2011-01-12,10.319856643676758,9.204000473022461,15.239049911499023,21.73122215270996,0.0,0.0,0.0,0.0,10.320156680607505,9.269000053405762,15.30031640697916,21.76166939631297,10.247346918647768,9.164999961853027,15.187172504086446,21.365863940300752,10.28480112878677,9.267999649047852,15.30031640697916,21.403922994804514,0.0,0.0,0.0,0.0,302590400,53582000,65552790,52631100
2011-01-13,10.357610702514648,9.27649974822998,15.234602928161621,21.457210540771484,0.0,0.0,0.0,0.0,10.386375844838494,9.322500228881836,15.308220145453665,21.60944244822182,10.302779150206144,9.17549991607666,15.172102027027414,21.320200807802745,10.342030383854429,9.180000305175781,15.241519410781269,21.56377302116721,0.0,0.0,0.0,0.0,296780400,67340000,53560006,67077600
2011-01-14,10.441510200500488,9.4375,15.419634819030762,21.540935516357422,0.0,0.0,0.0,0.0,10.441510200500488,9.446999549865723,15.42185864979303,21.601828563860014,10.320460061543704,9.246000289916992,15.24423785316295,21.244082091257884,10.363906223291641,9.274999618530273,15.252142810066516,21.373479998676487,0.0,0.0,0.0,0.0,308840000,73256000,94978674,62688400
2011-01-18,10.20689868927002,9.5625,15.801308631896973,21.81495475769043,0.0,0.0,0.0,0.0,10.330046675572314,9.579999923706055,15.859608752299847,21.87584780463941,9.767940558048913,9.412500381469727,15.446560808371459,21.41914922661967,9.87341036432217,9.432999610900879,15.466076791175626,21.434372851308105,0.0,0.0,0.0,0.0,1880998000,77924000,145222296,53322700
2011-01-19,10.152664184570312,9.343500137329102,15.606642723083496,21.67032814025879,0.0,0.0,0.0,0.0,10.445102583495531,9.550000190734863,15.883572571120473,21.830173258358684,10.093936955296925,9.310500144958496,15.555012199404509,21.518096284520865,10.437611261319962,9.545000076293945,15.862822176346533,21.66271632970123,0.0,0.0,0.0,0.0,1135612800,77648000,136754676,50005900
2011-01-20,9.968096733093262,9.097999572753906,15.483616828918457,21.578996658325195,0.0,0.0,0.0,0.0,10.136488744256791,9.342499732971191,15.664202100486088,21.731228565852227,9.891391253247551,9.050000190734863,15.397647940601201,21.411539672699078,10.080457819529608,9.26449966430664,15.61800582422886,21.693170951921697,0.0,0.0,0.0,0.0,764789200,114198000,220254485,58613600
2011-01-21,9.78951358795166,8.871000289916992,15.114542007446289,21.327808380126953,0.0,0.0,0.0,0.0,10.034011718110404,9.162500381469727,15.853186758471312,21.63988539792243,9.78681645557682,8.842000007629395,15.10293098158479,21.327808380126953,10.000752419478047,9.149999618530273,15.800073054752442,21.617049963033267,0.0,0.0,0.0,0.0,754401200,136124000,357511035,58080300
2011-01-24,10.111016273498535,8.842499732971191,15.096014976501465,21.60182762145996,0.0,0.0,0.0,0.0,10.111016273498535,8.924500465393066,15.13084711146139,21.73883733531481,9.789512683452507,8.707500457763672,14.852681904207017,21.304974209310934,9.794007636962396,8.897500038146973,15.009305435237442,21.327809645554975,0.0,0.0,0.0,0.0,574683200,112006000,184657557,52047800
2011-01-25,10.2293701171875,8.835000038146973,15.3141508102417,21.65511131286621,0.0,0.0,0.0,0.0,10.23056946497749,8.837499618530273,15.333418966422949,21.65511131286621,10.024723299522279,8.71399974822998,14.983365661260889,21.403927309721965,10.077458597845164,8.774999618530273,15.024868342684968,21.419149482787695,0.0,0.0,0.0,0.0,546868000,93020000,146418764,42436600
2011-01-26,10.302781105041504,8.769499778747559,15.229909896850586,21.906295776367188,0.0,0.0,0.0,0.0,10.35521637220388,8.894499778747559,15.377885929166657,22.06613948545226,10.232368420614243,8.731499671936035,15.199771360550871,21.69316937911562,10.276113816001557,8.875499725341797,15.32452533944412,21.700781191710835,0.0,0.0,0.0,0.0,506875600,75244000,81829572,74628800
2011-01-27,10.283602714538574,9.22249984741211,15.237074851989746,21.974796295166016,0.0,0.0,0.0,0.0,10.327948176927922,9.25,15.308962008431553,22.423881535095035,10.27221731210645,8.865500450134277,15.149622770691364,21.68555328092856,10.300681618285314,8.87399959564209,15.264248912231597,21.883456013879314,0.0,0.0,0.0,0.0,285026000,291888000,81070738,146938600
2011-01-28,10.07056713104248,8.557000160217285,14.846753120422363,21.122303009033203,0.0,0.0,0.0,0.0,10.319261010558597,8.685500144958496,15.32526645458309,22.0204768467512,9.993563231643552,8.345000267028809,14.81636770295281,20.893954368036024,10.312369760436273,8.572500228881836,15.29339785264782,21.997641401929382,0.0,0.0,0.0,0.0,592057200,398164000,169878368,141249400
2011-01-31,10.167047500610352,8.482000350952148,14.831189155578613,21.107072830200195,0.0,0.0,0.0,0.0,10.188621359613949,8.571999549865723,14.932721071501273,21.23647074043134,10.016633761939442,8.370499610900879,14.712363196364537,20.871112447474516,10.061577701333045,8.508000373840332,14.911229086727205,21.137520080515667,0.0,0.0,0.0,0.0,377246800,134362000,112616538,65029000
2011-02-01,10.338132858276367,8.605500221252441,15.095027923583984,21.304977416992188,0.0,0.0,0.0,0.0,10.356709541174146,8.654999732971191,15.152093639861445,21.35825865777895,10.2167827455008,8.475500106811523,14.89912648142636,21.015735773376235,10.226371123821368,8.526000022888184,14.933217025188725,21.160355869281748,0.0,0.0,0.0,0.0,426633200,101718000,110223602,62810700
2011-02-02,10.316861152648926,8.67650032043457,15.118741035461426,21.266916275024414,0.0,0.0,0.0,0.0,10.344726182691085,8.760000228881836,15.176549283208539,21.396314174816297,10.293789512648473,8.543499946594238,15.008314739518665,21.221245403235738,10.32075683218708,8.571000099182129,15.094037690922308,21.259304463059635,0.0,0.0,0.0,0.0,258955200,90950000,70691981,45824000
2011-02-03,10.290491104125977,8.685500144958496,15.073040008544922,21.04618263244629,0.0,0.0,0.0,0.0,10.314462050161694,8.733499526977539,15.10515454677552,21.28975486074694,10.143972296925142,8.59749984741211,14.973730970821322,20.962455586346064,10.301278029842049,8.675000190734863,15.056488502257656,21.28975486074694,0.0,0.0,0.0,0.0,393797600,73578000,60028160,60340100
2011-02-04,10.382181167602539,8.796500205993652,15.093544960021973,21.137516021728516,0.0,0.0,0.0,0.0,10.38817390572483,8.85949993133545,15.104909105381536,21.190797247744822,10.29259173292064,8.6875,14.985589362740338,20.93961328809329,10.296486612650856,8.699999809265137,15.07304144622025,21.08423479571221,0.0,0.0,0.0,0.0,321840400,86956000,62264511,40412200
2011-02-07,10.543383598327637,8.821499824523926,15.175313949584961,21.464820861816406,0.0,0.0,0.0,0.0,10.58443185801736,8.8774995803833,15.276598992932522,21.571383334804583,10.41633993867473,8.738499641418457,15.049818378444494,21.15274380366119,10.423830461971454,8.807499885559082,15.073287313981503,21.160354164470508,0.0,0.0,0.0,0.0,485021600,105094000,72253814,68980900
2011-02-08,10.642860412597656,9.152999877929688,15.276351928710938,21.525711059570312,0.0,0.0,0.0,0.0,10.652448794978458,9.155500411987305,15.307233002804814,21.57138047740078,10.551473943375962,8.829500198364258,15.180748958800438,21.350642296245066,10.597317196486175,8.833000183105469,15.191123682991378,21.3887013542743,0.0,0.0,0.0,0.0,381040800,155898000,68050116,34904200
2011-02-09,10.731550216674805,9.265000343322754,15.229909896850586,21.28975486755371,0.0,0.0,0.0,0.0,10.756719717767691,9.32349967956543,15.302785524624701,21.510493106899876,10.63297247107269,9.11299991607666,15.127141668984084,21.244085437683985,10.64256005234283,9.157500267028809,15.239049264678338,21.457211863417697,0.0,0.0,0.0,0.0,482745200,166254000,73976246,52905100
2011-02-10,10.623083114624023,9.310500144958496,15.228425979614258,20.9320068359375,0.0,0.0,0.0,0.0,10.786681656886264,9.362000465393066,15.254613454892354,21.26691935181787,10.42712458819861,9.180000305175781,15.107871840215934,20.772163116965782,10.70847842850014,9.219499588012695,15.165679142967251,21.25930753875185,0.0,0.0,0.0,0.0,928550000,106628000,93725996,76672400
2011-02-11,10.69229793548584,9.462499618530273,15.427539825439453,20.741714477539062,0.0,0.0,0.0,0.0,10.720762239744138,9.475000381469727,15.439891497998742,21.167965818095073,10.593120125643644,9.268500328063965,15.143445681125097,20.604704755123432,10.629375789101047,9.277999877929688,15.162961664295818,21.129908207115083,0.0,0.0,0.0,0.0,367572800,89758000,103984303,83939700
2011-02-14,10.762110710144043,9.520999908447266,15.517708778381348,20.726486206054688,0.0,0.0,0.0,0.0,10.771099016182179,9.569999694824219,15.554516914498482,20.75693344945699,10.688102403198922,9.417499542236328,15.317360635850841,20.513361309456464,10.690499498168679,9.462499618530273,15.398882811039572,20.711262584353538,0.0,0.0,0.0,0.0,310416400,81226000,85439051,56766200
2011-02-15,10.78368854522705,9.451499938964844,15.418893814086914,20.64226722717285,0.0,0.0,0.0,0.16,10.785786404304806,9.524499893188477,15.565634489098516,20.925563089824898,10.713275849522327,9.412500381469727,15.39295511162599,20.634611884742576,10.762414717988907,9.43649959564209,15.497205577515546,20.703521649701564,0.0,0.0,0.0,0.0,284174800,77818000,83993653,44116500
2011-02-16,10.880463600158691,9.331000328063965,15.420623779296875,20.68820571899414,0.0,0.0,0.0,0.0,10.93349731795963,9.5,15.476947903088735,20.726488268386333,10.801660315298845,9.317500114440918,15.368251661369529,20.366627338788536,10.810648619954204,9.488499641418457,15.455456861144809,20.711174664475195,0.0,0.0,0.0,0.0,481157600,92564000,67612482,70817900
2011-02-17,10.735747337341309,9.387999534606934,15.446313858032227,20.83367919921875,0.0,0.0,0.0,0.0,10.794774622111646,9.454500198364258,15.49547461093148,20.956186562032283,10.682412755127949,9.26550006866455,15.323289007688258,20.603980997262678,10.704286654664868,9.28849983215332,15.347251705933404,20.64992034557678,0.0,0.0,0.0,0.0,530583200,68510000,59373716,57207300
2011-02-18,10.503833770751953,9.324999809265137,15.565386772155762,20.71883201599121,0.0,0.0,0.0,0.0,10.771702825733781,9.425000190734863,15.59256082963995,20.833681127599768,10.472671525337796,9.256500244140625,15.419634579327644,20.665235861266265,10.748031904747394,9.376999855041504,15.464595498999687,20.77242817071616,0.0,0.0,0.0,0.0,816057200,83572000,129198459,68667800
2011-02-22,10.145772933959961,9.020999908447266,15.074522972106934,20.358978271484375,0.0,0.0,0.0,0.0,10.349221994367046,9.236000061035156,15.438163309606596,20.74946655725623,10.119106449241118,8.965999603271484,15.014245898305566,20.305382097819137,10.251841999313772,9.184000015258789,15.317114451853868,20.50445464313731,0.0,0.0,0.0,0.0,872555600,112742000,146141730,60889000
2011-02-23,10.265926361083984,8.833999633789062,15.101943016052246,20.358978271484375,0.0,0.0,0.0,0.0,10.326450622383339,9.057499885559082,15.185442138775468,20.56570762166704,10.145773948955824,8.719499588012695,14.921111805398557,20.236472314424915,10.150568940071905,9.012499809265137,15.077486553016596,20.31303890268363,0.0,0.0,0.0,0.0,671854400,109640000,116017237,60234100
2011-02-24,10.27371597290039,8.887499809265137,15.040183067321777,20.496795654296875,0.0,0.0,0.0,0.0,10.3417323568294,8.987500190734863,15.145667935714659,20.71883713016334,10.138583315993083,8.727999687194824,14.855644849295505,20.29006632614165,10.307874583405992,8.843000411987305,15.103671494033954,20.39725866205056,0.0,0.0,0.0,0.0,499900800,93130000,108874565,64494200
2011-02-25,10.431923866271973,8.862000465393066,15.07032299041748,20.328344345092773,0.0,0.0,0.0,0.0,10.440013665613197,9.037500381469727,15.185936656745131,20.634610597081156,10.331248229707164,8.854999542236328,15.05698284285177,20.29006179378709,10.345030732273864,8.947500228881836,15.115283913206483,20.60398338772803,0.0,0.0,0.0,0.0,380018800,83828000,77585724,53006300
