Price,Close,Close,Close,Close,Dividends,Dividends,Dividends,Dividends,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-17,19.502700805664062,12.058500289916992,16.727951049804688,24.625308990478516,0.0,0.0,0.0,0.0,19.505108192949393,12.167499542236328,16.730667699020042,24.64124806680414,19.222849265548664,12.023500442504883,16.593562045409662,24.378259387567304,19.258657946117243,12.029999732971191,16.65334535450052,24.64124806680414,0.0,0.0,0.0,0.0,442761200,61716000,87434502,32589900
2012-08-20,20.01546287536621,12.017499923706055,16.68842124938965,24.497791290283203,0.0,0.0,0.0,0.0,20.01546287536621,12.082500457763672,16.770685009193077,24.585454660948816,19.556564722229915,11.90999984741211,16.61727380484252,24.370281762060575,19.5598752814856,12.068499565124512,16.68743372104319,24.56154605439452,0.0,0.0,0.0,0.0,613384800,37798000,70587592,23737700
2012-08-21,19.741920471191406,11.97249984741211,16.539459228515625,24.54561424255371,0.0,0.0,0.0,0.0,20.30824603553421,12.192500114440918,16.74919362061976,24.673123808486412,19.569495046316995,11.927499771118164,16.358132359429202,24.394197583029833,20.186073593508688,12.043999671936035,16.62839354238501,24.5137376110875,0.0,0.0,0.0,0.0,812719600,51430000,89221174,28822700
2012-08-22,20.12740135192871,12.154999732971191,16.72893714904785,24.338407516479492,0.0,0.0,0.0,0.0,20.1313129541136,12.244999885559082,16.813423797337133,24.513732754896395,19.502698876779238,11.9399995803833,16.470040122579807,24.282620762405653,19.69257711069412,11.970000267028809,16.486839456125313,24.37825367792718,0.0,0.0,0.0,0.0,565322800,49474000,76654246,33437400
2012-08-23,19.93962860107422,12.0600004196167,16.719552993774414,24.115264892578125,0.0,0.0,0.0,0.0,20.158393857321883,12.173999786376953,16.81046237676673,24.226835359882646,19.89509194378807,11.951000213623047,16.576270543841588,23.971816280310243,20.04434671623399,12.107000350952148,16.65705113762716,24.218865823641806,0.0,0.0,0.0,0.0,420128800,49078000,71635505,28355600
2012-08-24,19.95738410949707,12.286999702453613,16.76475715637207,24.35434341430664,0.0,0.0,0.0,0.0,20.145758136315006,12.343500137329102,16.809718076339703,24.410128644556583,19.726581892994957,12.067999839782715,16.652354856452988,24.051508655792592,19.845744342784432,12.083999633789062,16.689905529702063,24.10729388604253,0.0,0.0,0.0,0.0,437340400,73976000,57277890,22943300
2012-08-27,20.332338333129883,12.196000099182129,16.532297134399414,24.457948684692383,0.0,0.0,0.0,0.0,20.488513238826332,12.375,16.600973881792573,24.67312009479595,20.267941495857166,12.156000137329102,16.28575362723662,24.378254837971134,20.462031965971157,12.28950023651123,16.3783921310752,24.649213004803162,0.0,0.0,0.0,0.0,427008400,58594000,104939872,34691100
2012-08-28,20.305845260620117,12.305500030517578,16.73066520690918,24.410133361816406,0.0,0.0,0.0,0.0,20.3449644965263,12.33899974822998,16.73980457348612,24.545612455761972,20.181565913387658,12.149999618530273,16.421619919258127,24.3224714916402,20.311261077931917,12.19849967956543,16.42804263702437,24.465920122880664,0.0,0.0,0.0,0.0,267416800,54846000,82652646,23947900
2012-08-29,20.265827178955078,12.355999946594238,16.996479034423828,24.426076889038086,0.0,0.0,0.0,0.0,20.392211811528444,12.380499839782715,17.020688613474576,24.505770756480615,20.2396480445805,12.229499816894531,16.703491481312284,24.258721135439462,20.319390748550212,12.33899974822998,16.73363001408227,24.426076889038086,0.0,0.0,0.0,0.0,202806800,35452000,120060335,23346800
2012-08-30,19.9769344329834,12.310999870300293,16.840106964111328,24.163084030151367,0.0,0.0,0.0,0.0,20.208038670646257,12.5,16.98116652727791,24.394196053938895,19.94624106463652,12.262499809265137,16.803051941328665,24.083390176430363,20.180655859857083,12.349499702453613,16.903348520072,24.33044127496886,0.0,0.0,0.0,0.0,302699600,72950000,65319921,23982100
